Date,Store,Product,Is_Holiday,Base Price,Price,Weekly_Units_Sold,weekly_sales,year,month,day,week_of_year,promotion
01-07-2011,7,3,FALSE,21.99,11,183,2013,2011,7,1,26,1
08-07-2011,7,3,FALSE,21.99,11,201,2211,2011,7,8,27,1
15-07-2011,7,3,FALSE,21.99,11,199,2189,2011,7,15,28,1
22-07-2011,7,3,FALSE,21.99,11,195,2145,2011,7,22,29,1
29-07-2011,7,3,FALSE,21.99,11,205,2255,2011,7,29,30,1
05-08-2011,7,3,FALSE,21.99,21.99,71,1561.29,2011,8,5,31,0
12-08-2011,7,3,FALSE,21.99,21.99,89,1957.11,2011,8,12,32,0
19-08-2011,7,3,FALSE,21.99,21.99,119,2616.81,2011,8,19,33,0
26-08-2011,7,3,FALSE,21.99,21.99,124,2726.76,2011,8,26,34,0
02-09-2011,7,3,FALSE,21.99,21.99,65,1429.35,2011,9,2,35,0
09-09-2011,7,3,TRUE,21.99,21.99,49,1077.51,2011,9,9,36,0
16-09-2011,7,3,FALSE,21.99,21.99,54,1187.46,2011,9,16,37,0
23-09-2011,7,3,FALSE,21.99,21.99,43,945.57,2011,9,23,38,0
30-09-2011,7,3,FALSE,21.99,21.99,41,901.59,2011,9,30,39,0
07-10-2011,7,3,FALSE,21.99,21.99,42,923.58,2011,10,7,40,0
14-10-2011,7,3,FALSE,21.99,21.99,39,857.61,2011,10,14,41,0
21-10-2011,7,3,FALSE,21.99,21.99,43,945.57,2011,10,21,42,0
28-10-2011,7,3,FALSE,21.99,21.99,39,857.61,2011,10,28,43,0
04-11-2011,7,3,FALSE,21.99,11,186,2046,2011,11,4,44,1
11-11-2011,7,3,FALSE,21.99,11,154,1694,2011,11,11,45,1
18-11-2011,7,3,FALSE,21.99,11,161,1771,2011,11,18,46,1
25-11-2011,7,3,TRUE,21.99,11,203,2233,2011,11,25,47,1
02-12-2011,7,3,FALSE,21.99,21.99,51,1121.49,2011,12,2,48,0
09-12-2011,7,3,FALSE,21.99,21.99,56,1231.44,2011,12,9,49,0
16-12-2011,7,3,FALSE,21.99,21.99,66,1451.34,2011,12,16,50,0
23-12-2011,7,3,FALSE,21.99,21.99,84,1847.16,2011,12,23,51,0
30-12-2011,7,3,TRUE,21.99,21.99,59,1297.41,2011,12,30,52,0
06-01-2012,7,3,FALSE,19.99,19.99,76,1519.24,2012,1,6,1,0
13-01-2012,7,3,FALSE,19.99,19.99,68,1359.32,2012,1,13,2,0
20-01-2012,7,3,FALSE,19.99,19.99,73,1459.27,2012,1,20,3,0
27-01-2012,7,3,FALSE,19.99,19.99,62,1239.38,2012,1,27,4,0
03-02-2012,7,3,FALSE,19.99,19.99,59,1179.41,2012,2,3,5,0
10-02-2012,7,3,TRUE,19.99,19.99,56,1119.44,2012,2,10,6,0
17-02-2012,7,3,FALSE,19.99,19.99,58,1159.42,2012,2,17,7,0
24-02-2012,7,3,FALSE,19.99,19.99,59,1179.41,2012,2,24,8,0
02-03-2012,7,3,FALSE,19.99,19.99,51,1019.49,2012,3,2,9,0
09-03-2012,7,3,FALSE,19.99,19.99,58,1159.42,2012,3,9,10,0
16-03-2012,7,3,FALSE,19.99,19.99,63,1259.37,2012,3,16,11,0
23-03-2012,7,3,FALSE,19.99,19.99,59,1179.41,2012,3,23,12,0
30-03-2012,7,3,FALSE,19.99,19.99,50,999.5,2012,3,30,13,0
06-04-2012,7,3,FALSE,19.99,19.99,53,1059.47,2012,4,6,14,0
13-04-2012,7,3,FALSE,19.99,19.99,41,819.59,2012,4,13,15,0
20-04-2012,7,3,FALSE,19.99,19.99,45,899.55,2012,4,20,16,0
27-04-2012,7,3,FALSE,19.99,19.99,43,859.57,2012,4,27,17,0
04-05-2012,7,3,FALSE,19.99,19.99,39,779.61,2012,5,4,18,0
11-05-2012,7,3,FALSE,19.99,19.99,37,739.63,2012,5,11,19,0
18-05-2012,7,3,FALSE,19.99,19.99,39,779.61,2012,5,18,20,0
25-05-2012,7,3,FALSE,19.99,19.99,47,939.53,2012,5,25,21,0
01-06-2012,7,3,FALSE,19.99,19.99,52,1039.48,2012,6,1,22,0
08-06-2012,7,3,FALSE,19.99,19.99,48,959.52,2012,6,8,23,0
15-06-2012,7,3,FALSE,19.99,19.99,57,1139.43,2012,6,15,24,0
22-06-2012,7,3,FALSE,19.99,19.99,51,1019.49,2012,6,22,25,0
29-06-2012,7,3,FALSE,19.99,19.99,62,1239.38,2012,6,29,26,0
06-07-2012,7,3,FALSE,19.99,10,327,3270,2012,7,6,27,1
13-07-2012,7,3,FALSE,19.99,10,259,2590,2012,7,13,28,1
20-07-2012,7,3,FALSE,19.99,10,321,3210,2012,7,20,29,1
27-07-2012,7,3,FALSE,19.99,10,321,3210,2012,7,27,30,1
03-08-2012,7,3,FALSE,19.99,19.99,90,1799.1,2012,8,3,31,0
10-08-2012,7,3,FALSE,19.99,19.99,126,2518.74,2012,8,10,32,0
17-08-2012,7,3,FALSE,19.99,19.99,161,3218.39,2012,8,17,33,0
24-08-2012,7,3,FALSE,19.99,19.99,155,3098.45,2012,8,24,34,0
31-08-2012,7,3,FALSE,19.99,19.99,91,1819.09,2012,8,31,35,0
07-09-2012,7,3,TRUE,19.99,19.99,71,1419.29,2012,9,7,36,0
14-09-2012,7,3,FALSE,19.99,19.99,54,1079.46,2012,9,14,37,0
21-09-2012,7,3,FALSE,19.99,19.99,54,1079.46,2012,9,21,38,0
28-09-2012,7,3,FALSE,19.99,19.99,47,939.53,2012,9,28,39,0
05-10-2012,7,3,FALSE,19.99,19.99,49,979.51,2012,10,5,40,0
12-10-2012,7,3,FALSE,19.99,19.99,49,979.51,2012,10,12,41,0
19-10-2012,7,3,FALSE,19.99,19.99,39,779.61,2012,10,19,42,0
26-10-2012,7,3,FALSE,19.99,19.99,46,919.54,2012,10,26,43,0
05-02-2010,8,1,FALSE,9.99,7.99,159,1270.41,2010,2,5,5,1
12-02-2010,8,1,TRUE,9.99,7.99,337,2692.63,2010,2,12,6,1
19-02-2010,8,1,FALSE,9.99,7.99,219,1749.81,2010,2,19,7,1
26-02-2010,8,1,FALSE,9.99,7.99,115,918.85,2010,2,26,8,1
05-03-2010,8,1,FALSE,9.99,9.99,87,869.13,2010,3,5,9,0
12-03-2010,8,1,FALSE,9.99,9.99,82,819.18,2010,3,12,10,0
19-03-2010,8,1,FALSE,9.99,9.99,83,829.17,2010,3,19,11,0
26-03-2010,8,1,FALSE,9.99,9.99,105,1048.95,2010,3,26,12,0
02-04-2010,8,1,FALSE,9.99,9.99,247,2467.53,2010,4,2,13,0
09-04-2010,8,1,FALSE,9.99,9.99,169,1688.31,2010,4,9,14,0
16-04-2010,8,1,FALSE,9.99,9.99,67,669.33,2010,4,16,15,0
23-04-2010,8,1,FALSE,9.99,9.99,65,649.35,2010,4,23,16,0
30-04-2010,8,1,FALSE,9.99,9.99,70,699.3,2010,4,30,17,0
07-05-2010,8,1,FALSE,9.99,7.99,111,886.89,2010,5,7,18,1
14-05-2010,8,1,FALSE,9.99,7.99,115,918.85,2010,5,14,19,1
21-05-2010,8,1,FALSE,9.99,7.99,103,822.97,2010,5,21,20,1
28-05-2010,8,1,FALSE,9.99,7.99,103,822.97,2010,5,28,21,1
04-06-2010,8,1,FALSE,9.99,9.99,72,719.28,2010,6,4,22,0
11-06-2010,8,1,FALSE,9.99,9.99,71,709.29,2010,6,11,23,0
18-06-2010,8,1,FALSE,9.99,9.99,71,709.29,2010,6,18,24,0
25-06-2010,8,1,FALSE,9.99,9.99,71,709.29,2010,6,25,25,0
02-07-2010,8,1,FALSE,9.99,9.99,73,729.27,2010,7,2,26,0
09-07-2010,8,1,FALSE,9.99,9.99,73,729.27,2010,7,9,27,0
16-07-2010,8,1,FALSE,9.99,9.99,68,679.32,2010,7,16,28,0
23-07-2010,8,1,FALSE,9.99,9.99,63,629.37,2010,7,23,29,0
30-07-2010,8,1,FALSE,9.99,9.99,62,619.38,2010,7,30,30,0
06-08-2010,8,1,FALSE,9.99,9.99,69,689.31,2010,8,6,31,0
13-08-2010,8,1,FALSE,9.99,9.99,69,689.31,2010,8,13,32,0
20-08-2010,8,1,FALSE,9.99,9.99,68,679.32,2010,8,20,33,0
27-08-2010,8,1,FALSE,9.99,9.99,67,669.33,2010,8,27,34,0
03-09-2010,8,1,FALSE,9.99,9.99,75,749.25,2010,9,3,35,0
10-09-2010,8,1,TRUE,9.99,9.99,81,809.19,2010,9,10,36,0
17-09-2010,8,1,FALSE,9.99,9.99,91,909.09,2010,9,17,37,0
24-09-2010,8,1,FALSE,9.99,9.99,93,929.07,2010,9,24,38,0
01-10-2010,8,1,FALSE,9.99,9.99,104,1038.96,2010,10,1,39,0
08-10-2010,8,1,FALSE,9.99,9.99,117,1168.83,2010,10,8,40,0
15-10-2010,8,1,FALSE,9.99,9.99,111,1108.89,2010,10,15,41,0
22-10-2010,8,1,FALSE,9.99,9.99,128,1278.72,2010,10,22,42,0
29-10-2010,8,1,FALSE,9.99,9.99,193,1928.07,2010,10,29,43,0
05-11-2010,8,1,FALSE,9.99,9.99,163,1628.37,2010,11,5,44,0
12-11-2010,8,1,FALSE,9.99,9.99,77,769.23,2010,11,12,45,0
19-11-2010,8,1,FALSE,9.99,9.99,79,789.21,2010,11,19,46,0
26-11-2010,8,1,TRUE,9.99,9.99,89,889.11,2010,11,26,47,0
03-12-2010,8,1,FALSE,9.99,9.99,111,1108.89,2010,12,3,48,0
10-12-2010,8,1,FALSE,9.99,9.99,147,1468.53,2010,12,10,49,0
17-12-2010,8,1,FALSE,9.99,9.99,225,2247.75,2010,12,17,50,0
24-12-2010,8,1,FALSE,9.99,9.99,201,2007.99,2010,12,24,51,0
31-12-2010,8,1,TRUE,9.99,9.99,68,679.32,2010,12,31,52,0
07-01-2011,8,1,FALSE,10.99,10.99,53,582.47,2011,1,7,1,0
14-01-2011,8,1,FALSE,10.99,10.99,71,780.29,2011,1,14,2,0
21-01-2011,8,1,FALSE,10.99,10.99,71,780.29,2011,1,21,3,0
28-01-2011,8,1,FALSE,10.99,10.99,75,824.25,2011,1,28,4,0
04-02-2011,8,1,FALSE,10.99,8.79,123,1081.17,2011,2,4,5,1
11-02-2011,8,1,TRUE,10.99,8.79,239,2100.81,2011,2,11,6,1
18-02-2011,8,1,FALSE,10.99,8.79,300,2637,2011,2,18,7,1
25-02-2011,8,1,FALSE,10.99,8.79,105,922.95,2011,2,25,8,1
04-03-2011,8,1,FALSE,10.99,10.99,77,846.23,2011,3,4,9,0
11-03-2011,8,1,FALSE,10.99,10.99,78,857.22,2011,3,11,10,0
18-03-2011,8,1,FALSE,10.99,10.99,77,846.23,2011,3,18,11,0
25-03-2011,8,1,FALSE,10.99,10.99,77,846.23,2011,3,25,12,0
01-04-2011,8,1,FALSE,10.99,10.99,79,868.21,2011,4,1,13,0
08-04-2011,8,1,FALSE,10.99,10.99,92,1011.08,2011,4,8,14,0
15-04-2011,8,1,FALSE,10.99,10.99,107,1175.93,2011,4,15,15,0
22-04-2011,8,1,FALSE,10.99,10.99,194,2132.06,2011,4,22,16,0
29-04-2011,8,1,FALSE,10.99,10.99,131,1439.69,2011,4,29,17,0
06-05-2011,8,1,FALSE,10.99,8.79,89,782.31,2011,5,6,18,1
13-05-2011,8,1,FALSE,10.99,8.79,83,729.57,2011,5,13,19,1
20-05-2011,8,1,FALSE,10.99,8.79,73,641.67,2011,5,20,20,1
27-05-2011,8,1,FALSE,10.99,8.79,69,606.51,2011,5,27,21,1
03-06-2011,8,1,FALSE,10.99,10.99,53,582.47,2011,6,3,22,0
10-06-2011,8,1,FALSE,10.99,10.99,49,538.51,2011,6,10,23,0
17-06-2011,8,1,FALSE,10.99,10.99,54,593.46,2011,6,17,24,0
24-06-2011,8,1,FALSE,10.99,10.99,47,516.53,2011,6,24,25,0
01-07-2011,8,1,FALSE,10.99,10.99,50,549.5,2011,7,1,26,0
08-07-2011,8,1,FALSE,10.99,10.99,53,582.47,2011,7,8,27,0
15-07-2011,8,1,FALSE,10.99,10.99,55,604.45,2011,7,15,28,0
22-07-2011,8,1,FALSE,10.99,10.99,48,527.52,2011,7,22,29,0
29-07-2011,8,1,FALSE,10.99,10.99,59,648.41,2011,7,29,30,0
05-08-2011,8,1,FALSE,10.99,10.99,59,648.41,2011,8,5,31,0
12-08-2011,8,1,FALSE,10.99,10.99,59,648.41,2011,8,12,32,0
19-08-2011,8,1,FALSE,10.99,10.99,57,626.43,2011,8,19,33,0
26-08-2011,8,1,FALSE,10.99,10.99,49,538.51,2011,8,26,34,0
02-09-2011,8,1,FALSE,10.99,10.99,65,714.35,2011,9,2,35,0
09-09-2011,8,1,TRUE,10.99,10.99,65,714.35,2011,9,9,36,0
16-09-2011,8,1,FALSE,10.99,10.99,79,868.21,2011,9,16,37,0
23-09-2011,8,1,FALSE,10.99,10.99,77,846.23,2011,9,23,38,0
30-09-2011,8,1,FALSE,10.99,10.99,75,824.25,2011,9,30,39,0
07-10-2011,8,1,FALSE,10.99,10.99,89,978.11,2011,10,7,40,0
14-10-2011,8,1,FALSE,10.99,10.99,96,1055.04,2011,10,14,41,0
21-10-2011,8,1,FALSE,10.99,10.99,102,1120.98,2011,10,21,42,0
28-10-2011,8,1,FALSE,10.99,10.99,142,1560.58,2011,10,28,43,0
04-11-2011,8,1,FALSE,10.99,10.99,208,2285.92,2011,11,4,44,0
11-11-2011,8,1,FALSE,10.99,10.99,73,802.27,2011,11,11,45,0
18-11-2011,8,1,FALSE,10.99,10.99,64,703.36,2011,11,18,46,0
25-11-2011,8,1,TRUE,10.99,10.99,72,791.28,2011,11,25,47,0
02-12-2011,8,1,FALSE,10.99,10.99,90,989.1,2011,12,2,48,0
09-12-2011,8,1,FALSE,10.99,10.99,119,1307.81,2011,12,9,49,0
16-12-2011,8,1,FALSE,10.99,10.99,168,1846.32,2011,12,16,50,0
23-12-2011,8,1,FALSE,10.99,10.99,212,2329.88,2011,12,23,51,0
30-12-2011,8,1,TRUE,10.99,10.99,92,1011.08,2011,12,30,52,0
06-01-2012,8,1,FALSE,10.99,10.99,63,692.37,2012,1,6,1,0
13-01-2012,8,1,FALSE,10.99,10.99,70,769.3,2012,1,13,2,0
20-01-2012,8,1,FALSE,10.99,10.99,73,802.27,2012,1,20,3,0
27-01-2012,8,1,FALSE,10.99,10.99,81,890.19,2012,1,27,4,0
03-02-2012,8,1,FALSE,10.99,8.79,125,1098.75,2012,2,3,5,1
10-02-2012,8,1,TRUE,10.99,8.79,198,1740.42,2012,2,10,6,1
17-02-2012,8,1,FALSE,10.99,8.79,412,3621.48,2012,2,17,7,1
24-02-2012,8,1,FALSE,10.99,8.79,115,1010.85,2012,2,24,8,1
02-03-2012,8,1,FALSE,10.99,10.99,75,824.25,2012,3,2,9,0
09-03-2012,8,1,FALSE,10.99,10.99,76,835.24,2012,3,9,10,0
16-03-2012,8,1,FALSE,10.99,10.99,75,824.25,2012,3,16,11,0
23-03-2012,8,1,FALSE,10.99,10.99,83,912.17,2012,3,23,12,0
30-03-2012,8,1,FALSE,10.99,10.99,110,1208.9,2012,3,30,13,0
06-04-2012,8,1,FALSE,10.99,10.99,225,2472.75,2012,4,6,14,0
13-04-2012,8,1,FALSE,10.99,10.99,147,1615.53,2012,4,13,15,0
20-04-2012,8,1,FALSE,10.99,10.99,60,659.4,2012,4,20,16,0
27-04-2012,8,1,FALSE,10.99,10.99,52,571.48,2012,4,27,17,0
04-05-2012,8,1,FALSE,10.99,8.79,83,729.57,2012,5,4,18,1
11-05-2012,8,1,FALSE,10.99,8.79,87,764.73,2012,5,11,19,1
18-05-2012,8,1,FALSE,10.99,8.79,88,773.52,2012,5,18,20,1
25-05-2012,8,1,FALSE,10.99,8.79,78,685.62,2012,5,25,21,1
01-06-2012,8,1,FALSE,10.99,10.99,56,615.44,2012,6,1,22,0
08-06-2012,8,1,FALSE,10.99,10.99,56,615.44,2012,6,8,23,0
15-06-2012,8,1,FALSE,10.99,10.99,57,626.43,2012,6,15,24,0
22-06-2012,8,1,FALSE,10.99,10.99,57,626.43,2012,6,22,25,0
29-06-2012,8,1,FALSE,10.99,10.99,48,527.52,2012,6,29,26,0
06-07-2012,8,1,FALSE,10.99,10.99,57,626.43,2012,7,6,27,0
13-07-2012,8,1,FALSE,10.99,10.99,57,626.43,2012,7,13,28,0
20-07-2012,8,1,FALSE,10.99,10.99,54,593.46,2012,7,20,29,0
27-07-2012,8,1,FALSE,10.99,10.99,54,593.46,2012,7,27,30,0
03-08-2012,8,1,FALSE,10.99,10.99,59,648.41,2012,8,3,31,0
10-08-2012,8,1,FALSE,10.99,10.99,57,626.43,2012,8,10,32,0
17-08-2012,8,1,FALSE,10.99,10.99,57,626.43,2012,8,17,33,0
24-08-2012,8,1,FALSE,10.99,10.99,54,593.46,2012,8,24,34,0
31-08-2012,8,1,FALSE,10.99,10.99,59,648.41,2012,8,31,35,0
07-09-2012,8,1,TRUE,10.99,10.99,63,692.37,2012,9,7,36,0
14-09-2012,8,1,FALSE,10.99,10.99,78,857.22,2012,9,14,37,0
21-09-2012,8,1,FALSE,10.99,10.99,77,846.23,2012,9,21,38,0
28-09-2012,8,1,FALSE,10.99,10.99,84,923.16,2012,9,28,39,0
05-10-2012,8,1,FALSE,10.99,10.99,88,967.12,2012,10,5,40,0
12-10-2012,8,1,FALSE,10.99,10.99,94,1033.06,2012,10,12,41,0
19-10-2012,8,1,FALSE,10.99,10.99,102,1120.98,2012,10,19,42,0
26-10-2012,8,1,FALSE,10.99,10.99,125,1373.75,2012,10,26,43,0
05-02-2010,8,2,FALSE,5.99,5.99,251,1503.49,2010,2,5,5,0
12-02-2010,8,2,TRUE,5.99,5.99,235,1407.65,2010,2,12,6,0
19-02-2010,8,2,FALSE,5.99,5.99,256,1533.44,2010,2,19,7,0
26-02-2010,8,2,FALSE,5.99,5.99,233,1395.67,2010,2,26,8,0
05-03-2010,8,2,FALSE,5.99,5.99,243,1455.57,2010,3,5,9,0
12-03-2010,8,2,FALSE,5.99,5.99,227,1359.73,2010,3,12,10,0
19-03-2010,8,2,FALSE,5.99,5.99,221,1323.79,2010,3,19,11,0
26-03-2010,8,2,FALSE,5.99,5.99,204,1221.96,2010,3,26,12,0
02-04-2010,8,2,FALSE,5.99,4.01,430,1724.3,2010,4,2,13,1
09-04-2010,8,2,FALSE,5.99,4.01,424,1700.24,2010,4,9,14,1
16-04-2010,8,2,FALSE,5.99,4.01,443,1776.43,2010,4,16,15,1
23-04-2010,8,2,FALSE,5.99,4.01,414,1660.14,2010,4,23,16,1
30-04-2010,8,2,FALSE,5.99,4.01,393,1575.93,2010,4,30,17,1
07-05-2010,8,2,FALSE,5.99,5.99,244,1461.56,2010,5,7,18,0
14-05-2010,8,2,FALSE,5.99,5.99,209,1251.91,2010,5,14,19,0
21-05-2010,8,2,FALSE,5.99,5.99,227,1359.73,2010,5,21,20,0
28-05-2010,8,2,FALSE,5.99,5.99,234,1401.66,2010,5,28,21,0
04-06-2010,8,2,FALSE,5.99,5.99,238,1425.62,2010,6,4,22,0
11-06-2010,8,2,FALSE,5.99,5.99,233,1395.67,2010,6,11,23,0
18-06-2010,8,2,FALSE,5.99,5.99,223,1335.77,2010,6,18,24,0
25-06-2010,8,2,FALSE,5.99,5.99,226,1353.74,2010,6,25,25,0
02-07-2010,8,2,FALSE,5.99,4.01,433,1736.33,2010,7,2,26,1
09-07-2010,8,2,FALSE,5.99,4.01,428,1716.28,2010,7,9,27,1
16-07-2010,8,2,FALSE,5.99,4.01,409,1640.09,2010,7,16,28,1
23-07-2010,8,2,FALSE,5.99,4.01,422,1692.22,2010,7,23,29,1
30-07-2010,8,2,FALSE,5.99,4.01,418,1676.18,2010,7,30,30,1
06-08-2010,8,2,FALSE,5.99,5.99,239,1431.61,2010,8,6,31,0
13-08-2010,8,2,FALSE,5.99,5.99,227,1359.73,2010,8,13,32,0
20-08-2010,8,2,FALSE,5.99,5.99,237,1419.63,2010,8,20,33,0
27-08-2010,8,2,FALSE,5.99,5.99,263,1575.37,2010,8,27,34,0
03-09-2010,8,2,FALSE,5.99,5.99,267,1599.33,2010,9,3,35,0
10-09-2010,8,2,TRUE,5.99,5.99,233,1395.67,2010,9,10,36,0
17-09-2010,8,2,FALSE,5.99,5.99,235,1407.65,2010,9,17,37,0
24-09-2010,8,2,FALSE,5.99,5.99,221,1323.79,2010,9,24,38,0
01-10-2010,8,2,FALSE,5.99,5.99,245,1467.55,2010,10,1,39,0
08-10-2010,8,2,FALSE,5.99,5.99,241,1443.59,2010,10,8,40,0
15-10-2010,8,2,FALSE,5.99,5.99,225,1347.75,2010,10,15,41,0
22-10-2010,8,2,FALSE,5.99,5.99,227,1359.73,2010,10,22,42,0
29-10-2010,8,2,FALSE,5.99,5.99,223,1335.77,2010,10,29,43,0
05-11-2010,8,2,FALSE,5.99,5.99,258,1545.42,2010,11,5,44,0
12-11-2010,8,2,FALSE,5.99,5.99,237,1419.63,2010,11,12,45,0
19-11-2010,8,2,FALSE,5.99,5.99,217,1299.83,2010,11,19,46,0
26-11-2010,8,2,TRUE,5.99,5.99,241,1443.59,2010,11,26,47,0
03-12-2010,8,2,FALSE,5.99,5.99,232,1389.68,2010,12,3,48,0
10-12-2010,8,2,FALSE,5.99,5.99,247,1479.53,2010,12,10,49,0
17-12-2010,8,2,FALSE,5.99,5.99,268,1605.32,2010,12,17,50,0
24-12-2010,8,2,FALSE,5.99,5.99,324,1940.76,2010,12,24,51,0
31-12-2010,8,2,TRUE,5.99,5.99,191,1144.09,2010,12,31,52,0
07-01-2011,8,2,FALSE,5.99,5.99,225,1347.75,2011,1,7,1,0
14-01-2011,8,2,FALSE,5.99,5.99,213,1275.87,2011,1,14,2,0
21-01-2011,8,2,FALSE,5.99,5.99,236,1413.64,2011,1,21,3,0
28-01-2011,8,2,FALSE,5.99,5.99,225,1347.75,2011,1,28,4,0
04-02-2011,8,2,FALSE,5.99,5.99,233,1395.67,2011,2,4,5,0
11-02-2011,8,2,TRUE,5.99,5.99,247,1479.53,2011,2,11,6,0
18-02-2011,8,2,FALSE,5.99,5.99,279,1671.21,2011,2,18,7,0
25-02-2011,8,2,FALSE,5.99,5.99,253,1515.47,2011,2,25,8,0
04-03-2011,8,2,FALSE,5.99,5.99,251,1503.49,2011,3,4,9,0
11-03-2011,8,2,FALSE,5.99,5.99,242,1449.58,2011,3,11,10,0
18-03-2011,8,2,FALSE,5.99,5.99,224,1341.76,2011,3,18,11,0
25-03-2011,8,2,FALSE,5.99,5.99,221,1323.79,2011,3,25,12,0
01-04-2011,8,2,FALSE,5.99,4.01,445,1784.45,2011,4,1,13,1
08-04-2011,8,2,FALSE,5.99,4.01,453,1816.53,2011,4,8,14,1
15-04-2011,8,2,FALSE,5.99,4.01,429,1720.29,2011,4,15,15,1
22-04-2011,8,2,FALSE,5.99,4.01,435,1744.35,2011,4,22,16,1
29-04-2011,8,2,FALSE,5.99,4.01,423,1696.23,2011,4,29,17,1
06-05-2011,8,2,FALSE,5.99,5.99,251,1503.49,2011,5,6,18,0
13-05-2011,8,2,FALSE,5.99,5.99,219,1311.81,2011,5,13,19,0
20-05-2011,8,2,FALSE,5.99,5.99,233,1395.67,2011,5,20,20,0
27-05-2011,8,2,FALSE,5.99,5.99,227,1359.73,2011,5,27,21,0
03-06-2011,8,2,FALSE,5.99,5.99,244,1461.56,2011,6,3,22,0
10-06-2011,8,2,FALSE,5.99,5.99,235,1407.65,2011,6,10,23,0
17-06-2011,8,2,FALSE,5.99,5.99,237,1419.63,2011,6,17,24,0
24-06-2011,8,2,FALSE,5.99,5.99,234,1401.66,2011,6,24,25,0
01-07-2011,8,2,FALSE,5.99,4.01,447,1792.47,2011,7,1,26,1
08-07-2011,8,2,FALSE,5.99,4.01,432,1732.32,2011,7,8,27,1
15-07-2011,8,2,FALSE,5.99,4.01,426,1708.26,2011,7,15,28,1
22-07-2011,8,2,FALSE,5.99,4.01,433,1736.33,2011,7,22,29,1
29-07-2011,8,2,FALSE,5.99,4.01,429,1720.29,2011,7,29,30,1
05-08-2011,8,2,FALSE,5.99,5.99,249,1491.51,2011,8,5,31,0
12-08-2011,8,2,FALSE,5.99,5.99,233,1395.67,2011,8,12,32,0
19-08-2011,8,2,FALSE,5.99,5.99,248,1485.52,2011,8,19,33,0
26-08-2011,8,2,FALSE,5.99,5.99,277,1659.23,2011,8,26,34,0
02-09-2011,8,2,FALSE,5.99,5.99,263,1575.37,2011,9,2,35,0
09-09-2011,8,2,TRUE,5.99,5.99,222,1329.78,2011,9,9,36,0
16-09-2011,8,2,FALSE,5.99,5.99,230,1377.7,2011,9,16,37,0
23-09-2011,8,2,FALSE,5.99,5.99,229,1371.71,2011,9,23,38,0
30-09-2011,8,2,FALSE,5.99,5.99,234,1401.66,2011,9,30,39,0
07-10-2011,8,2,FALSE,5.99,5.99,259,1551.41,2011,10,7,40,0
14-10-2011,8,2,FALSE,5.99,5.99,227,1359.73,2011,10,14,41,0
21-10-2011,8,2,FALSE,5.99,5.99,235,1407.65,2011,10,21,42,0
28-10-2011,8,2,FALSE,5.99,5.99,222,1329.78,2011,10,28,43,0
04-11-2011,8,2,FALSE,5.99,5.99,241,1443.59,2011,11,4,44,0
11-11-2011,8,2,FALSE,5.99,5.99,228,1365.72,2011,11,11,45,0
18-11-2011,8,2,FALSE,5.99,5.99,235,1407.65,2011,11,18,46,0
25-11-2011,8,2,TRUE,5.99,5.99,229,1371.71,2011,11,25,47,0
02-12-2011,8,2,FALSE,5.99,5.99,230,1377.7,2011,12,2,48,0
09-12-2011,8,2,FALSE,5.99,5.99,229,1371.71,2011,12,9,49,0
16-12-2011,8,2,FALSE,5.99,5.99,249,1491.51,2011,12,16,50,0
23-12-2011,8,2,FALSE,5.99,5.99,331,1982.69,2011,12,23,51,0
30-12-2011,8,2,TRUE,5.99,5.99,208,1245.92,2011,12,30,52,0
06-01-2012,8,2,FALSE,6.99,6.99,187,1307.13,2012,1,6,1,0
13-01-2012,8,2,FALSE,6.99,6.99,180,1258.2,2012,1,13,2,0
20-01-2012,8,2,FALSE,6.99,6.99,196,1370.04,2012,1,20,3,0
27-01-2012,8,2,FALSE,6.99,6.99,182,1272.18,2012,1,27,4,0
03-02-2012,8,2,FALSE,6.99,6.99,226,1579.74,2012,2,3,5,0
10-02-2012,8,2,TRUE,6.99,6.99,204,1425.96,2012,2,10,6,0
17-02-2012,8,2,FALSE,6.99,6.99,209,1460.91,2012,2,17,7,0
24-02-2012,8,2,FALSE,6.99,6.99,218,1523.82,2012,2,24,8,0
02-03-2012,8,2,FALSE,6.99,6.99,224,1565.76,2012,3,2,9,0
09-03-2012,8,2,FALSE,6.99,6.99,221,1544.79,2012,3,9,10,0
16-03-2012,8,2,FALSE,6.99,6.99,192,1342.08,2012,3,16,11,0
23-03-2012,8,2,FALSE,6.99,6.99,197,1377.03,2012,3,23,12,0
30-03-2012,8,2,FALSE,6.99,6.99,200,1398,2012,3,30,13,0
06-04-2012,8,2,FALSE,6.99,4.68,373,1745.64,2012,4,6,14,1
13-04-2012,8,2,FALSE,6.99,4.68,334,1563.12,2012,4,13,15,1
20-04-2012,8,2,FALSE,6.99,4.68,354,1656.72,2012,4,20,16,1
27-04-2012,8,2,FALSE,6.99,4.68,350,1638,2012,4,27,17,1
04-05-2012,8,2,FALSE,6.99,6.99,207,1446.93,2012,5,4,18,0
11-05-2012,8,2,FALSE,6.99,6.99,189,1321.11,2012,5,11,19,0
18-05-2012,8,2,FALSE,6.99,6.99,184,1286.16,2012,5,18,20,0
25-05-2012,8,2,FALSE,6.99,6.99,189,1321.11,2012,5,25,21,0
01-06-2012,8,2,FALSE,6.99,6.99,195,1363.05,2012,6,1,22,0
08-06-2012,8,2,FALSE,6.99,6.99,198,1384.02,2012,6,8,23,0
